year,month,state,revenue,handle,hold,taxes,population,poverty,unemployed,med_income,online,in_person,handle_capita,tax_rate,unemployment_rate,poverty_rate,tax_group
2022,6.0,Nevada,23.835,490.558644,0.05,1.608863,3.2229889872693005,0.5012002730583319,0.2333346828510332,39424.80914364482,1.0,1.0,152.20611858671884,6.750002097755401,7.2396984219523395,15.550790742322,Low
2022,7.0,Nevada,16.221,419.383793,0.04,1.094918,3.2229889872693005,0.5012002730583319,0.2333346828510332,39424.80914364482,1.0,1.0,130.12262674695822,6.750003082424019,7.2396984219523395,15.550790742322,Low
2022,8.0,Nevada,16.069,408.874948,0.04,1.084658,3.2229889872693005,0.5012002730583319,0.2333346828510332,39424.80914364482,1.0,1.0,126.86203695235773,6.7500031115813055,7.2396984219523395,15.550790742322,Low
2022,9.0,Nevada,70.629,760.891578,0.09,4.767458,3.2229889872693005,0.5012002730583319,0.2333346828510332,39424.80914364482,1.0,1.0,236.08258700401908,6.750000707924507,7.2396984219523395,15.550790742322,Low
2022,10.0,Nevada,56.859,920.931244,0.06,3.837983,3.2229889872693005,0.5012002730583319,0.2333346828510332,39424.80914364482,1.0,1.0,285.73825341558654,6.750000879368262,7.2396984219523395,15.550790742322,Low
2018,0.0,New Hampshire,0.0,0.0,0.0,0.0,1.312006,0.10022,0.02585,40984.0,1.0,1.0,0.0,0.0,1.9702653798839331,7.638684579186376,Low
2019,12.0,New Hampshire,0.044759,0.360726,0.12,0.019403,1.305013,0.098682,0.026732,40984.0,1.0,1.0,0.2764156372388627,43.349940794030246,2.048408713169908,7.5617637525449934,High
2020,1.0,New Hampshire,1.643793,16.834974,0.1,0.713311,1.31277,0.097418,0.027798,40797.0,1.0,1.0,12.824008775337644,43.39421082824906,2.117507255650266,7.420797245519018,High
2020,2.0,New Hampshire,1.359395,22.130928,0.06,0.613679,1.31277,0.097418,0.027798,40797.0,1.0,1.0,16.85819145775726,45.14353811805987,2.117507255650266,7.420797245519018,High
2020,3.0,New Hampshire,0.818605,8.768769,0.09,0.394229,1.31277,0.097418,0.027798,40797.0,1.0,1.0,6.67959276948742,48.15863572785409,2.117507255650266,7.420797245519018,High
2020,4.0,New Hampshire,0.262393,3.774668,0.07,0.12609,1.31277,0.097418,0.027798,40797.0,1.0,1.0,2.875346024056004,48.0538733883907,2.117507255650266,7.420797245519018,High
2020,5.0,New Hampshire,0.424947,7.18045,0.06,0.187743,1.31277,0.097418,0.027798,40797.0,1.0,1.0,5.469693853454909,44.18033307683076,2.117507255650266,7.420797245519018,High
2020,6.0,New Hampshire,0.691103,8.138772,0.08,0.313156,1.31277,0.097418,0.027798,40797.0,1.0,1.0,6.199693777280102,45.31249321736413,2.117507255650266,7.420797245519018,High
2020,7.0,New Hampshire,1.268688,11.623208,0.11,0.602156,1.31277,0.097418,0.027798,40797.0,1.0,1.0,8.853956138546737,47.46289079742222,2.117507255650266,7.420797245519018,High
2020,8.0,New Hampshire,1.367516,27.49605,0.05,0.60791,1.31277,0.097418,0.027798,40797.0,1.0,1.0,20.945062729952696,44.45359323035343,2.117507255650266,7.420797245519018,High
2020,9.0,New Hampshire,2.290364,41.37362,0.06,0.990885,1.31277,0.097418,0.027798,40797.0,1.0,1.0,31.516274747290083,43.26321056391037,2.117507255650266,7.420797245519018,High
2020,10.0,New Hampshire,4.203875,47.055486,0.09,2.001597,1.31277,0.097418,0.027798,40797.0,1.0,1.0,35.84442514682694,47.61314263625821,2.117507255650266,7.420797245519018,High
2020,11.0,New Hampshire,4.770459,46.523447,0.1,2.323843,1.31277,0.097418,0.027798,40797.0,1.0,1.0,35.43914547102691,48.71319510344812,2.117507255650266,7.420797245519018,High
2020,12.0,New Hampshire,4.537653,51.649897,0.09,2.137406,1.31277,0.097418,0.027798,40797.0,1.0,1.0,39.344208810378056,47.10377809850159,2.117507255650266,7.420797245519018,High
2021,1.0,New Hampshire,4.197029,59.795433,0.07,1.866506,1.348892,0.097403,0.027694,45677.0,1.0,1.0,44.32929619272707,44.472077748331024,2.0530924640371504,7.22096357603129,High
2021,2.0,New Hampshire,1.78793,50.995349,0.04,0.768387,1.348892,0.097403,0.027694,45677.0,1.0,1.0,37.80536099257761,42.976346948706045,2.0530924640371504,7.22096357603129,High
2021,3.0,New Hampshire,4.254732,55.800096,0.08,1.92526,1.348892,0.097403,0.027694,45677.0,1.0,1.0,41.36735631911228,45.249853574796255,2.0530924640371504,7.22096357603129,High
2021,4.0,New Hampshire,3.30234,46.700713,0.07,1.480847,1.348892,0.097403,0.027694,45677.0,1.0,1.0,34.62153604588062,44.84235420943936,2.0530924640371504,7.22096357603129,High
2021,5.0,New Hampshire,3.11523,42.367381,0.07,1.433622,1.348892,0.097403,0.027694,45677.0,1.0,1.0,31.409023850686346,46.019780240945295,2.0530924640371504,7.22096357603129,High
2021,6.0,New Hampshire,3.869773,39.268179,0.1,1.797118,1.348892,0.097403,0.027694,45677.0,1.0,1.0,29.11143293903441,46.43988161579504,2.0530924640371504,7.22096357603129,High
2021,7.0,New Hampshire,3.062545,36.724165,0.08,1.468578,1.348892,0.097403,0.027694,45677.0,1.0,1.0,27.22543020493857,47.95286273344555,2.0530924640371504,7.22096357603129,High
2021,8.0,New Hampshire,1.594235,36.31974,0.04,0.723016,1.348892,0.097403,0.027694,45677.0,1.0,1.0,26.92561005625358,45.35190859565873,2.0530924640371504,7.22096357603129,High
2021,9.0,New Hampshire,4.420924,68.123241,0.06,1.887442,1.348892,0.097403,0.027694,45677.0,1.0,1.0,50.503109959878174,42.69338265032378,2.0530924640371504,7.22096357603129,High
2021,10.0,New Hampshire,5.409197,98.191306,0.06,2.560651,1.348892,0.097403,0.027694,45677.0,1.0,1.0,72.79404577979557,47.33883790884304,2.0530924640371504,7.22096357603129,High
2021,11.0,New Hampshire,6.172586,83.168812,0.07,2.926241,1.348892,0.097403,0.027694,45677.0,1.0,1.0,61.65713192753757,47.4070511127751,2.0530924640371504,7.22096357603129,High
2021,12.0,New Hampshire,2.645934,86.449528,0.03,1.143356,1.348892,0.097403,0.027694,45677.0,1.0,1.0,64.08928809719384,43.21181102778829,2.0530924640371504,7.22096357603129,High
2022,1.0,New Hampshire,8.029427,99.540825,0.08,3.875782,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,71.81836625015154,48.26972086551133,1.9906371771045923,7.026511201051382,High
2022,2.0,New Hampshire,1.019097,70.866282,0.01,0.458353,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,51.12978112711565,44.97638595737208,1.9906371771045923,7.026511201051382,High
2022,3.0,New Hampshire,5.283248,78.811441,0.07,2.506864,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,56.86218628829136,47.449296341947225,1.9906371771045923,7.026511201051382,High
2022,4.0,New Hampshire,3.436446,73.149079,0.05,1.514431,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,52.77681138852595,44.06968711279037,1.9906371771045923,7.026511201051382,High
2022,5.0,New Hampshire,5.720931,76.199157,0.08,2.637598,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,54.97743227845257,46.10434909982308,1.9906371771045923,7.026511201051382,High
2022,6.0,New Hampshire,4.819197,53.567757,0.09,2.216742,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,38.648954249928295,45.99816110443295,1.9906371771045923,7.026511201051382,High
2022,7.0,New Hampshire,4.476145,42.653152,0.1,2.115043,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,30.77410391223283,47.25144069282832,1.9906371771045923,7.026511201051382,High
2022,8.0,New Hampshire,4.19924,43.372008,0.1,1.927109,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,31.292756068161005,45.891851858907806,1.9906371771045923,7.026511201051382,High
2022,9.0,New Hampshire,7.358206,78.237751,0.09,3.249389,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,56.448270906998815,44.16007108254376,1.9906371771045923,7.026511201051382,High
2022,10.0,New Hampshire,9.078684,91.345018,0.1,4.482596,1.3860079280178552,0.0973880023096347,0.0275903890927404,51140.7291957742,1.0,1.0,65.90511941056029,49.37495346241811,1.9906371771045923,7.026511201051382,High
2018,6.0,New Jersey,3.458668,16.409619,0.21,0.337077,8.739304,0.832133,0.229342,45513.0,1.0,1.0,1.8776803049762316,9.745861701672435,2.624259323168069,9.521730792291926,Medium
2018,7.0,New Jersey,3.84588,40.682237,0.09,0.377015,8.739304,0.832133,0.229342,45513.0,1.0,1.0,4.655088894950902,9.803087979864165,2.624259323168069,9.521730792291926,Medium
2018,8.0,New Jersey,9.198272,95.634048,0.1,1.038073,8.739304,0.832133,0.229342,45513.0,1.0,1.0,10.942982187139846,11.28552188932878,2.624259323168069,9.521730792291926,Medium
2018,9.0,New Jersey,23.775366,183.948404,0.13,2.883517,8.739304,0.832133,0.229342,45513.0,1.0,1.0,21.048404312288483,12.12817081343774,2.624259323168069,9.521730792291926,Medium
2018,10.0,New Jersey,11.686119,260.711301,0.04,1.536282,8.739304,0.832133,0.229342,45513.0,1.0,1.0,29.83204394766448,13.146212185585307,2.624259323168069,9.521730792291926,Medium
2018,11.0,New Jersey,21.243865,330.748563,0.06,2.730521,8.739304,0.832133,0.229342,45513.0,1.0,1.0,37.84609884265383,12.853221388857442,2.624259323168069,9.521730792291926,Medium
2018,12.0,New Jersey,20.814222,319.173548,0.07,2.69529,8.739304,0.832133,0.229342,45513.0,1.0,1.0,36.52162094372732,12.949270935997513,2.624259323168069,9.521730792291926,Medium
2019,1.0,New Jersey,18.777582,385.279662,0.05,2.532619,8.706202,0.869081,0.256724,45513.0,1.0,1.0,44.25347149078324,13.487460739087709,2.948748489869636,9.98232064911887,Medium
2019,2.0,New Jersey,12.73274,320.368087,0.04,1.817553,8.706202,0.869081,0.256724,45513.0,1.0,1.0,36.79768594847673,14.274641593247017,2.948748489869636,9.98232064911887,Medium
2019,3.0,New Jersey,31.669387,372.451342,0.09,4.180051,8.706202,0.869081,0.256724,45513.0,1.0,1.0,42.78000234775164,13.199027186727674,2.948748489869636,9.98232064911887,Medium
2019,4.0,New Jersey,21.215747,313.719562,0.07,2.817206,8.706202,0.869081,0.256724,45513.0,1.0,1.0,36.03403206128229,13.278844247152833,2.948748489869636,9.98232064911887,Medium
2019,5.0,New Jersey,15.536384,318.940677,0.05,2.135704,8.706202,0.869081,0.256724,45513.0,1.0,1.0,36.63373271146247,13.74646764652573,2.948748489869636,9.98232064911887,Medium
2019,6.0,New Jersey,9.701925,273.222975,0.04,1.258541,8.706202,0.869081,0.256724,45513.0,1.0,1.0,31.382567852204676,12.972075129420192,2.948748489869636,9.98232064911887,Medium
2019,7.0,New Jersey,17.88479,251.371272,0.07,2.367745,8.706202,0.869081,0.256724,45513.0,1.0,1.0,28.872667094101427,13.238875044101722,2.948748489869636,9.98232064911887,Medium
2019,8.0,New Jersey,25.210342,293.594862,0.09,3.327589,8.706202,0.869081,0.256724,45513.0,1.0,1.0,33.722495986194666,13.199301302616206,2.948748489869636,9.98232064911887,Medium
2019,9.0,New Jersey,37.883375,445.563503,0.09,5.017875,8.706202,0.869081,0.256724,45513.0,1.0,1.0,51.17771250885289,13.2455859595403,2.948748489869636,9.98232064911887,Medium
2019,10.0,New Jersey,46.393537,487.924504,0.1,5.662148,8.706202,0.869081,0.256724,45513.0,1.0,1.0,56.04332451739577,12.204605137133647,2.948748489869636,9.98232064911887,Medium
2019,11.0,New Jersey,32.895546,562.675543,0.06,4.460461,8.706202,0.869081,0.256724,45513.0,1.0,1.0,64.62927726694143,13.559467898784836,2.948748489869636,9.98232064911887,Medium
2019,12.0,New Jersey,29.424884,557.786161,0.05,4.016635,8.706202,0.869081,0.256724,45513.0,1.0,1.0,64.06767968397702,13.650470125897524,2.948748489869636,9.98232064911887,Medium
2020,1.0,New Jersey,53.561626,540.113452,0.1,7.328175,8.713792,0.842704,0.270216,44780.0,1.0,1.0,61.98374393145947,13.681763507328924,3.101015034556712,9.67092168369408,Medium
2020,2.0,New Jersey,17.000928,494.813807,0.03,2.377923,8.713792,0.842704,0.270216,44780.0,1.0,1.0,56.78512948209,13.987018826266429,3.101015034556712,9.67092168369408,Medium
2020,3.0,New Jersey,13.181101,181.908529,0.07,1.732276,8.713792,0.842704,0.270216,44780.0,1.0,1.0,20.87593197083428,13.142119159848637,3.101015034556712,9.67092168369408,Medium
2020,4.0,New Jersey,2.63405,54.593092,0.05,0.356726,8.713792,0.842704,0.270216,44780.0,1.0,1.0,6.265136005082518,13.542871243901976,3.101015034556712,9.67092168369408,Medium
2020,5.0,New Jersey,9.912062,117.821281,0.08,1.303244,8.713792,0.842704,0.270216,44780.0,1.0,1.0,13.521240924731735,13.14806142253751,3.101015034556712,9.67092168369408,Medium
2020,6.0,New Jersey,12.639282,165.014553,0.08,1.65295,8.713792,0.842704,0.270216,44780.0,1.0,1.0,18.937169145189603,13.077878949136508,3.101015034556712,9.67092168369408,Medium
2020,7.0,New Jersey,29.551987,315.118805,0.09,3.671891,8.713792,0.842704,0.270216,44780.0,1.0,1.0,36.16322319835039,12.425191578488445,3.101015034556712,9.67092168369408,Medium
2020,8.0,New Jersey,39.507181,667.97915,0.06,4.91934,8.713792,0.842704,0.270216,44780.0,1.0,1.0,76.6576881798418,12.45176161771704,3.101015034556712,9.67092168369408,Medium
2020,9.0,New Jersey,45.083178,748.588349,0.06,5.604501,8.713792,0.842704,0.270216,44780.0,1.0,1.0,85.90844823929697,12.43146834058593,3.101015034556712,9.67092168369408,Medium
2020,10.0,New Jersey,58.508647,803.096172,0.07,7.440873,8.713792,0.842704,0.270216,44780.0,1.0,1.0,92.16379872276045,12.717561217917073,3.101015034556712,9.67092168369408,Medium
2020,11.0,New Jersey,50.554535,931.620415,0.05,6.233822,8.713792,0.842704,0.270216,44780.0,1.0,1.0,106.91331799060616,12.330885844365891,3.101015034556712,9.67092168369408,Medium
2020,12.0,New Jersey,66.386516,996.300794,0.07,8.269676,8.713792,0.842704,0.270216,44780.0,1.0,1.0,114.33607710627015,12.4568609685738,3.101015034556712,9.67092168369408,Medium
2021,1.0,New Jersey,82.640979,958.717526,0.09,10.362389,9.093135,0.930602,0.392896,50021.0,1.0,1.0,105.4331125623891,12.539044340217703,4.320798052596822,10.234116176654148,Medium
2021,2.0,New Jersey,46.213864,742.953328,0.06,5.800343,9.093135,0.930602,0.392896,50021.0,1.0,1.0,81.7048606448711,12.55108856511111,4.320798052596822,10.234116176654148,Medium
2021,3.0,New Jersey,60.755472,859.617961,0.07,7.746512,9.093135,0.930602,0.392896,50021.0,1.0,1.0,94.53482885715432,12.75031160979212,4.320798052596822,10.234116176654148,Medium
2021,4.0,New Jersey,54.839217,747.986522,0.07,6.789849,9.093135,0.930602,0.392896,50021.0,1.0,1.0,82.25837645652462,12.381374810657857,4.320798052596822,10.234116176654148,Medium
2021,5.0,New Jersey,52.89543,814.270654,0.06,6.775113,9.093135,0.930602,0.392896,50021.0,1.0,1.0,89.54784614987021,12.808503494536296,4.320798052596822,10.234116176654148,Medium
2021,6.0,New Jersey,71.267544,766.88842,0.09,8.732765,9.093135,0.930602,0.392896,50021.0,1.0,1.0,84.33707626687605,12.25349508325978,4.320798052596822,10.234116176654148,Medium
2021,7.0,New Jersey,54.966257,578.72929,0.09,4.331299,9.093135,0.930602,0.392896,50021.0,1.0,1.0,63.64463851026076,7.879923495609315,4.320798052596822,10.234116176654148,Low
2021,8.0,New Jersey,52.023081,664.675859,0.08,6.678542,9.093135,0.930602,0.392896,50021.0,1.0,1.0,73.0964468249949,12.837651810741468,4.320798052596822,10.234116176654148,Medium
2021,9.0,New Jersey,82.44042,1011.114311,0.08,10.172247,9.093135,0.930602,0.392896,50021.0,1.0,1.0,111.19534802903507,12.338907298143315,4.320798052596822,10.234116176654148,Medium
2021,10.0,New Jersey,84.152035,1303.198342,0.06,10.583756,9.093135,0.930602,0.392896,50021.0,1.0,1.0,143.3167265195117,12.57694600017694,4.320798052596822,10.234116176654148,Medium
2021,11.0,New Jersey,114.788726,1258.189436,0.09,14.595181,9.093135,0.930602,0.392896,50021.0,1.0,1.0,138.36695881013532,12.714820965954445,4.320798052596822,10.234116176654148,Medium
2021,12.0,New Jersey,59.047673,1229.561891,0.05,7.482614,9.093135,0.930602,0.392896,50021.0,1.0,1.0,135.21869971137568,12.672157292294989,4.320798052596822,10.234116176654148,Medium
2022,1.0,New Jersey,60.195902,1348.860083,0.04,8.019106,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,142.14998365530937,13.321680934359952,6.02038223074699,10.83010878827082,Medium
2022,2.0,New Jersey,30.873369,985.568313,0.03,4.29271,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,103.8643824884696,13.904248674642536,6.02038223074699,10.83010878827082,Medium
2022,3.0,New Jersey,66.40437,1120.904954,0.06,8.238237,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,118.12687090263262,12.406166943530977,6.02038223074699,10.83010878827082,Medium
2022,4.0,New Jersey,50.345808,926.94678,0.05,6.425923,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,97.6865364221336,12.76357110010033,6.02038223074699,10.83010878827082,Medium
2022,5.0,New Jersey,61.594016,766.412352,0.08,7.998017,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,80.76857242874406,12.985055236534665,6.02038223074699,10.83010878827082,Medium
2022,6.0,New Jersey,39.245213,633.184861,0.06,4.913338,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,66.72835735620129,12.519585509702802,6.02038223074699,10.83010878827082,Medium
2022,7.0,New Jersey,45.007343,531.888333,0.08,5.824135,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,56.05319543168641,12.94041063477131,6.02038223074699,10.83010878827082,Medium
2022,8.0,New Jersey,65.272385,546.774394,0.12,8.322147,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,57.621966985171504,12.749874238546669,6.02038223074699,10.83010878827082,Medium
2022,9.0,New Jersey,97.981122,866.719412,0.11,12.126902,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,91.33945900120418,12.376773966723915,6.02038223074699,10.83010878827082,Medium
2022,10.0,New Jersey,77.907041,1060.154535,0.07,9.879163,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,111.72467161099324,12.680706227823489,6.02038223074699,10.83010878827082,Medium
2022,11.0,New Jersey,80.426931,1101.622966,0.07,10.491899,9.48899217794331,1.0276681757817692,0.5712735989578708,55875.40064761054,1.0,1.0,116.09483339660324,13.04525594791128,6.02038223074699,10.83010878827082,Medium
2018,0.0,New Mexico,0.0,0.0,0.0,0.0,2.051759,0.399456,0.055741,30276.0,0.0,1.0,0.0,0.0,2.716742073508633,19.468953225013266,Low
2019,0.0,New Mexico,0.0,0.0,0.0,0.0,2.049986,0.392065,0.062744,30276.0,0.0,1.0,0.0,0.0,3.0607038291968816,19.125252562700428,Low
2020,0.0,New Mexico,0.0,0.0,0.0,0.0,2.053909,0.381026,0.061802,30357.0,0.0,1.0,0.0,0.0,3.0089940693575032,18.55126006069402,Low
2021,0.0,New Mexico,0.0,0.0,0.0,0.0,2.076524,0.382798,0.073811,34133.0,0.0,1.0,0.0,0.0,3.554545962387143,18.434556980800608,Low
2018,0.0,New York,0.0,0.0,0.0,0.0,19.037564,2.591391,0.488737,41492.0,1.0,1.0,0.0,0.0,2.567224462121309,13.611988382547262,Low
2019,7.0,New York,0.349468,1.36547,0.26,0.034947,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.0716286579678731,10.00005722984651,2.8269417799129,14.06521367368928,Medium
2019,8.0,New York,0.828152,4.647958,0.18,0.082815,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.2438186073886938,9.99997584984399,2.8269417799129,14.06521367368928,Medium
2019,9.0,New York,2.283865,13.060944,0.17,0.228387,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.6851398350117871,10.000021892712573,2.8269417799129,14.06521367368928,Medium
2019,10.0,New York,2.233227,14.852615,0.15,0.223323,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.7791257806934625,10.000013433475416,2.8269417799129,14.06521367368928,Medium
2019,11.0,New York,1.308296,17.161294,0.08,0.13083,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.9002324900672397,10.000030574120842,2.8269417799129,14.06521367368928,Medium
2019,12.0,New York,0.780418,16.872506,0.05,0.078042,19.06318,2.681277,0.538905,41492.0,1.0,1.0,0.8850834960379119,10.00002562729204,2.8269417799129,14.06521367368928,Medium
2020,1.0,New York,1.943361,17.169303,0.11,0.194336,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.9032150289298312,9.99999485427566,2.951360448559948,13.577961458244888,Medium
2020,2.0,New York,-0.179593,12.872999,-0.01,0.0,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.6772019903311561,-0.0,2.951360448559948,13.577961458244888,Low
2020,3.0,New York,0.099514,4.186276,0.02,0.009951,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.2202248628525141,9.99959804650602,2.951360448559948,13.577961458244888,Medium
2020,9.0,New York,1.403543,10.092604,0.14,0.140354,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.5309354499619077,9.99997862552127,2.951360448559948,13.577961458244888,Medium
2020,10.0,New York,2.623464,18.107259,0.14,0.262346,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.9525575069369412,9.999984752983082,2.951360448559948,13.577961458244888,Medium
2020,11.0,New York,2.619676,17.096321,0.15,0.261968,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.8993757094629108,10.000015269063804,2.951360448559948,13.577961458244888,Medium
2020,12.0,New York,2.258771,18.584384,0.12,0.225877,19.009098,2.581048,0.561027,41119.0,1.0,1.0,0.9776573301899965,9.999995572813711,2.951360448559948,13.577961458244888,Medium
2021,1.0,New York,3.569855,20.942309,0.17,0.356986,19.329338,2.688587,0.875592,43462.0,1.0,1.0,1.0834467791912998,10.00001400617112,4.529860256983452,13.909358923725168,Medium
2021,2.0,New York,1.153276,14.01876,0.08,0.115328,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.725258154210972,10.000034683805092,4.529860256983452,13.909358923725168,Medium
2021,3.0,New York,1.845685,16.529015,0.11,0.184569,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.8551257678871362,10.00002709021312,4.529860256983452,13.909358923725168,Medium
2021,4.0,New York,1.322623,13.537156,0.1,0.132262,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.7003424535284136,9.999977317799551,4.529860256983452,13.909358923725168,Medium
2021,5.0,New York,1.590114,14.145742,0.11,0.159011,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.7318275462925838,9.999974844570891,4.529860256983452,13.909358923725168,Medium
2021,6.0,New York,1.858642,14.239819,0.13,0.185864,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.7366946038193342,9.999989239455475,4.529860256983452,13.909358923725168,Medium
2021,7.0,New York,1.273621,9.338107,0.14,0.127362,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.483105370706436,9.99999214837067,4.529860256983452,13.909358923725168,Medium
2021,8.0,New York,1.080571,9.153602,0.12,0.108057,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.4735600360446901,9.99999074563356,4.529860256983452,13.909358923725168,Medium
2021,9.0,New York,3.187045,17.355782,0.18,0.318705,19.329338,2.688587,0.875592,43462.0,1.0,1.0,0.8978984174212279,10.000015688513969,4.529860256983452,13.909358923725168,Medium
2021,10.0,New York,1.718614,25.567296,0.07,0.171861,19.329338,2.688587,0.875592,43462.0,1.0,1.0,1.3227196916935282,9.999976725431074,4.529860256983452,13.909358923725168,Medium
2021,11.0,New York,3.95649,21.519094,0.18,0.395649,19.329338,2.688587,0.875592,43462.0,1.0,1.0,1.1132866526520462,9.999999999999998,4.529860256983452,13.909358923725168,Medium
2021,12.0,New York,0.764614,21.129981,0.04,0.076461,19.329338,2.688587,0.875592,43462.0,1.0,1.0,1.0931559580571255,9.999947686021969,4.529860256983452,13.909358923725168,Medium
2022,1.0,New York,123.130126,1686.263898,0.07,63.209984,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,85.79324428088255,51.33592082899354,6.95260179345776,14.24884481105467,High
2022,2.0,New York,81.424598,1534.078894,0.05,41.625972,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,78.05041989880051,51.12210931640092,6.95260179345776,14.24884481105467,High
2022,3.0,New York,114.956204,1644.789692,0.07,58.351264,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,83.68313168763196,50.75956057143293,6.95260179345776,14.24884481105467,High
2022,4.0,New York,104.535898,1396.791941,0.07,53.151656,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,71.06557422353181,50.84536223145086,6.95260179345776,14.24884481105467,High
2022,5.0,New York,110.418075,1269.86257,0.09,53.859457,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,64.60769859354441,48.777754004496096,6.95260179345776,14.24884481105467,High
2022,6.0,New York,72.4415,1056.694012,0.07,36.936704,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,53.76217068347734,50.98832023080692,6.95260179345776,14.24884481105467,High
2022,7.0,New York,73.880416,804.966381,0.09,37.449745,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,40.95484546928903,50.68967803321519,6.95260179345776,14.24884481105467,High
2022,8.0,New York,100.760793,877.407454,0.11,50.912978,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,44.64048131740837,50.52856025061256,6.95260179345776,14.24884481105467,High
2022,9.0,New York,145.039867,1265.55363,0.11,73.270471,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,64.38846959715178,50.51746979332241,6.95260179345776,14.24884481105467,High
2022,10.0,New York,146.845938,1555.051007,0.09,74.403029,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,79.11743296587105,50.667406952720754,6.95260179345776,14.24884481105467,High
2022,11.0,New York,149.244901,1564.144673,0.1,75.695441,19.65497297758389,2.80060659723066,1.3665320037431354,45938.50638391011,1.0,1.0,79.58009786041815,50.71894617022795,6.95260179345776,14.24884481105467,High
2018,0.0,North Carolina,0.0,0.0,0.0,0.0,10.100431,1.417873,0.250339,33205.0,0.0,1.0,0.0,0.0,2.4784981947800047,14.037747498101812,Low
2019,0.0,North Carolina,0.0,0.0,0.0,0.0,9.984891,1.467591,0.276209,33205.0,0.0,1.0,0.0,0.0,2.7662695566731776,14.698117385557842,Low
2020,0.0,North Carolina,0.0,0.0,0.0,0.0,10.09833,1.411939,0.273393,33219.0,0.0,1.0,0.0,0.0,2.707309030305011,13.981905919097514,Low
2021,0.0,North Carolina,0.0,0.0,0.0,0.0,10.285053,1.378621,0.296795,37218.0,0.0,1.0,0.0,0.0,2.885692470422855,13.404121495533373,Low
2018,0.0,North Dakota,0.0,0.0,0.0,0.0,0.736671,0.078676,0.010729,37398.0,0.0,1.0,0.0,0.0,1.4564167722090322,10.679937176840136,Low
2019,0.0,North Dakota,0.0,0.0,0.0,0.0,0.732326,0.078198,0.010727,37398.0,0.0,1.0,0.0,0.0,1.4647848089512048,10.678031368543518,Low
