year,month,state,revenue,handle,hold,taxes,population,poverty,unemployed,med_income,online,in_person,handle_capita,tax_rate,unemployment_rate,poverty_rate,tax_group,season,tax_capita,rv_aftertax
2021,7.0,Indiana,17453179.0,194492669.0,0.09,1658052.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,29.431008165785897,9.499999971351926,2.404717491772248,12.151469631124018,Medium,Summer,0.25089964676919335,15795127.0
2021,8.0,Indiana,16537681.0,215636824.0,0.08,1571080.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,32.63058273928122,9.500001844273088,2.404717491772248,12.151469631124018,Medium,Summer,0.23773887492439577,14966601.0
2021,9.0,Indiana,33878239.0,355425184.0,0.1,3218433.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,53.7836286910637,9.500000870765447,2.404717491772248,12.151469631124018,Medium,Autumn,0.4870195282477963,30659806.0
2021,10.0,Indiana,27683035.0,461131242.0,0.06,2629888.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,69.77927455353596,9.499998825995776,2.404717491772248,12.151469631124018,Medium,Autumn,0.39795975653510285,25053147.0
2021,11.0,Indiana,47654492.0,463684739.0,0.1,4527177.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,70.16567467568304,9.500000545593895,2.404717491772248,12.151469631124018,Medium,Autumn,0.6850612104817076,43127315.0
2021,12.0,Indiana,25772428.0,463015613.0,0.06,2448381.0,6608427.0,803021.0,158914.0,37998.0,1.0,1.0,70.0644212306499,9.500001319239304,2.404717491772248,12.151469631124018,Medium,Winter,0.37049376500640774,23324047.0
2022,1.0,Indiana,35572355.0,500138648.0,0.07,3379374.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,74.3443749231161,9.500000773072234,2.381776487899871,11.436424649298,Medium,Winter,0.502335599670415,32192981.0
2022,2.0,Indiana,16958339.0,409109104.0,0.04,1611042.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,60.81305800673917,9.499998791155196,2.381776487899871,11.436424649298,Medium,Winter,0.23947741480055912,15347297.0
2022,3.0,Indiana,32275331.0,476802783.0,0.07,3066156.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,70.87555621923697,9.499998621237996,2.381776487899871,11.436424649298,Medium,Spring,0.4557765174683361,29209175.0
2022,4.0,Indiana,28657433.0,360023255.0,0.08,2722456.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,53.51656777134456,9.49999952891803,2.381776487899871,11.436424649298,Medium,Spring,0.40468636124214696,25934977.0
2022,5.0,Indiana,30659025.0,308385687.0,0.1,2912607.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,45.840770808119466,9.499998776869129,2.381776487899871,11.436424649298,Medium,Spring,0.43295183781056734,27746418.0
2022,6.0,Indiana,15765954.0,256307260.0,0.06,1497766.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,38.09944124325421,9.500002346829122,2.381776487899871,11.436424649298,Medium,Summer,0.22263921713783638,14268188.0
2022,7.0,Indiana,20888412.0,206627688.0,0.1,1984399.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,30.71469555012005,9.499999329771931,2.381776487899871,11.436424649298,Medium,Summer,0.29497601083821196,18904013.0
2022,8.0,Indiana,25448278.0,237990176.0,0.11,2417586.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,35.37665194104814,9.499998388889026,2.381776487899871,11.436424649298,Medium,Summer,0.35936818862452036,23030692.0
2022,9.0,Indiana,51173154.0,382507081.0,0.13,4861450.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,56.85873298200052,9.500000723035363,2.381776487899871,11.436424649298,Medium,Autumn,0.7226425370550105,46311704.0
2022,10.0,Indiana,46932575.0,446248394.0,0.11,4458595.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,66.33372174904277,9.500000799018592,2.381776487899871,11.436424649298,Medium,Autumn,0.6627591361632402,42473980.0
2022,11.0,Indiana,39971908.0,452318954.0,0.09,3797331.0,6727323.331687472,769365.2637430815,160229.8053791344,42385.08745046236,1.0,1.0,67.2360955016772,9.499999349543184,2.381776487899871,11.436424649298,Medium,Autumn,0.5644638755675034,36174577.0
2018,0.0,Iowa,0.0,0.0,0.0,0.0,3055939.0,343504.0,58096.0,35837.0,1.0,1.0,0.0,0.0,1.9010850674702608,11.240538505513364,Low,No Data,0.0,0.0
2019,8.0,Iowa,2161688.0,8756246.0,0.25,145914.0,3040184.0,348122.0,60064.0,35837.0,1.0,1.0,2.8801697528833783,6.75000277560869,1.9756698936643309,11.450688510958546,Low,Summer,0.04799512134791842,2015774.0
2019,9.0,Iowa,4956347.0,38528921.0,0.13,334553.0,3040184.0,348122.0,60064.0,35837.0,1.0,1.0,12.67322010773032,6.74999147557667,1.9756698936643309,11.450688510958546,Low,Autumn,0.11004366840954363,4621794.0
2019,10.0,Iowa,5658243.0,46500443.0,0.12,381931.0,3040184.0,348122.0,60064.0,35837.0,1.0,1.0,15.295272588764364,6.749992886484374,1.9756698936643309,11.450688510958546,Low,Autumn,0.12562759359301937,5276312.0
2019,11.0,Iowa,3599750.0,59344806.0,0.06,242983.0,3040184.0,348122.0,60064.0,35837.0,1.0,1.0,19.520136281225085,6.749996527536635,1.9756698936643309,11.450688510958546,Low,Autumn,0.07992378092904903,3356767.0
2019,12.0,Iowa,2904257.0,59258838.0,0.05,196037.0,3040184.0,348122.0,60064.0,35837.0,1.0,1.0,19.49185904537357,6.74998803480546,1.9756698936643309,11.450688510958546,Low,Winter,0.06448195240814372,2708220.0
2020,1.0,Iowa,3234794.0,58027141.0,0.06,218349.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,19.017286165430686,6.7500125201172,2.078338168456296,11.113026516050292,Low,Winter,0.07155971060052096,3016445.0
2020,2.0,Iowa,755334.0,56920783.0,0.01,50985.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,18.654698481032906,6.749994042370661,2.078338168456296,11.113026516050292,Low,Winter,0.016709359076375715,704349.0
2020,3.0,Iowa,1171164.0,19576985.0,0.06,79171.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,6.415982583069948,6.760026776779341,2.078338168456296,11.113026516050292,Low,Spring,0.02594678174827384,1091993.0
2020,4.0,Iowa,150331.0,1568497.0,0.1,9502.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,0.51404490699653,6.320718946857269,2.078338168456296,11.113026516050292,Low,Spring,0.003114098851499893,140829.0
2020,5.0,Iowa,501062.0,6976637.0,0.07,32111.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,2.2864594052864304,6.408588158750813,2.078338168456296,11.113026516050292,Low,Spring,0.010523766388182811,468951.0
2020,6.0,Iowa,620740.0,12711201.0,0.05,42033.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,4.165853129371111,6.771434094790091,2.078338168456296,11.113026516050292,Low,Summer,0.013775512210597243,578707.0
2020,7.0,Iowa,2244021.0,22859622.0,0.1,151919.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,7.49180410607469,6.769945557550487,2.078338168456296,11.113026516050292,Low,Summer,0.04978854803420462,2092102.0
2020,8.0,Iowa,3003903.0,50313674.0,0.06,202316.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,16.489344813527683,6.7351042959776,2.078338168456296,11.113026516050292,Low,Summer,0.06630520135129998,2801587.0
2020,9.0,Iowa,5167819.0,72397241.0,0.07,348828.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,23.72681172909503,6.750004208738736,2.078338168456296,11.113026516050292,Low,Autumn,0.11432170850042146,4818991.0
2020,10.0,Iowa,9098995.0,81902416.0,0.11,612967.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,26.841951126148864,6.736645091023789,2.078338168456296,11.113026516050292,Low,Autumn,0.20088821623945854,8486028.0
2020,11.0,Iowa,8144095.999999999,87169919.0,0.09,549726.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,28.568274536228024,6.74999410615985,2.078338168456296,11.113026516050292,Low,Autumn,0.1801621874594433,7594369.999999999
2020,12.0,Iowa,7537004.0,104815630.0,0.07,508748.0,3051284.0,339090.0,63416.0,35457.0,1.0,1.0,34.35131898571225,6.750003051610428,2.078338168456296,11.113026516050292,Low,Winter,0.16673243133054805,7028256.0
2021,1.0,Iowa,11343303.0,149524789.0,0.08,765673.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,48.22887111221208,6.750000418749283,1.883710601206264,11.118088892200378,Low,Winter,0.24696603605373257,10577630.0
2021,2.0,Iowa,7708148.0,143615170.0,0.05,520444.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,46.32273732008695,6.751868282757415,1.883710601206264,11.118088892200378,Low,Winter,0.1678679954340153,7187704.0
2021,3.0,Iowa,13454158.0,161439561.0,0.08,908011.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,52.071952964809725,6.748924756198047,1.883710601206264,11.118088892200378,Low,Spring,0.29287682517626423,12546147.0
2021,4.0,Iowa,7725272.0,118355535.0,0.07,521455.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,38.17530110630623,6.749988867705888,1.883710601206264,11.118088892200378,Low,Spring,0.16819409112035963,7203817.0
2021,5.0,Iowa,6133477.0,114882963.0,0.05,414175.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,37.05523112636546,6.752695086327055,1.883710601206264,11.118088892200378,Low,Spring,0.1335911779343854,5719302.0
2021,6.0,Iowa,8424699.0,111176671.0,0.08,568502.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,35.85977530684765,6.748039306804907,1.883710601206264,11.118088892200378,Low,Summer,0.18336899097737425,7856197.0
2021,7.0,Iowa,7097826.0,88963377.0,0.08,479479.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,28.69492926045949,6.755293804046477,1.883710601206264,11.118088892200378,Low,Summer,0.15465483045765965,6618347.0
2021,8.0,Iowa,6604647.0,108417527.0,0.06,486608.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,34.96981986035622,7.367660981729985,1.883710601206264,11.118088892200378,Low,Summer,0.15695427274049717,6118039.0
2021,9.0,Iowa,5716038.0,210434586.0,0.03,512951.00000000006,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,67.875183731212,8.973890656430207,1.883710601206264,11.118088892200378,Medium,Autumn,0.16545114580218734,5203087.0
2021,10.0,Iowa,6556218.0,280899986.0,0.02,514642.00000000006,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,90.60363375745126,7.849677969829558,1.883710601206264,11.118088892200378,Low,Autumn,0.1659965738987336,6041576.0
2021,11.0,Iowa,19746266.0,287247116.0,0.07,2063733.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,92.65088569975264,10.451256961695949,1.883710601206264,11.118088892200378,Medium,Autumn,0.6656522542694827,17682533.0
2021,12.0,Iowa,13371197.0,266518049.00000003,0.05,957637.0,3100317.0,344696.0,58401.0,39068.0,1.0,1.0,85.96477360218327,7.161939204096687,1.883710601206264,11.118088892200378,Low,Winter,0.30888357545373585,12413560.0
2022,1.0,Iowa,14269557.0,303327688.0,0.05,964525.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,96.29028746558716,6.759319858352995,1.7073090813380214,11.123153574441636,Low,Winter,0.3061850045082118,13305032.0
2022,2.0,Iowa,8579100.0,215921313.0,0.04,593540.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,68.54344697579016,6.918441328344465,1.7073090813380214,11.123153574441636,Low,Winter,0.18841714582390715,7985560.0
2022,3.0,Iowa,14411046.0,233525474.0,0.06,972991.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,74.1318247940409,6.751702825735204,1.7073090813380214,11.123153574441636,Low,Spring,0.3088725058670843,13438055.0
2022,4.0,Iowa,12398243.0,177370317.0,0.07,838174.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,56.30557145773096,6.760425650634528,1.7073090813380214,11.123153574441636,Low,Spring,0.2660753323850247,11560069.0
2022,5.0,Iowa,12630387.0,147913284.0,0.09,850598.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,46.954541902350286,6.7345363210169245,1.7073090813380214,11.123153574441636,Low,Spring,0.2700192866589004,11779789.0
2022,6.0,Iowa,6568678.0,122437950.0,0.05,446594.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,38.86748842458849,6.798841410706994,1.7073090813380214,11.123153574441636,Low,Summer,0.14176966476072714,6122084.0
2022,7.0,Iowa,11173191.0,108556796.0,0.1,754292.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,34.4609658356777,6.75090938658437,1.7073090813380214,11.123153574441636,Low,Summer,0.23944729210804083,10418899.0
2022,8.0,Iowa,14418923.0,122568313.0,0.12,969968.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,38.90887169173315,6.727048892625338,1.7073090813380214,11.123153574441636,Low,Summer,0.30791286535115336,13448955.0
2022,9.0,Iowa,25417557.0,200230741.0,0.13,1716452.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,63.56253112751622,6.753017215619897,1.7073090813380214,11.123153574441636,Low,Autumn,0.5448815358421286,23701105.0
2022,10.0,Iowa,19137523.0,238788234.0,0.08,1293702.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,75.80246909494096,6.7600284530030335,1.7073090813380214,11.123153574441636,Low,Autumn,0.4106810634273685,17843821.0
2022,11.0,Iowa,5802261.0,247476284.0,0.02,1197202.0,3150137.942088969,350394.6811053113,53782.5911599596,43046.75026087938,1.0,1.0,78.56045943051295,20.63337033615,1.7073090813380214,11.123153574441636,Medium,Autumn,0.38004748427178164,4605059.0
2018,0.0,Kansas,0.0,0.0,0.0,0.0,2825680.0,338175.0,54771.0,35266.0,1.0,1.0,0.0,0.0,1.9383298887347469,11.967915687551317,Low,No Data,0.0,0.0
2019,0.0,Kansas,0.0,0.0,0.0,0.0,2826056.0,337739.0,58609.0,35266.0,1.0,1.0,0.0,0.0,2.073879640035442,11.950895523655582,Low,No Data,0.0,0.0
2020,0.0,Kansas,0.0,0.0,0.0,0.0,2828498.0,323644.0,59162.0,34481.0,1.0,1.0,0.0,0.0,2.09164015671922,11.442256632318635,Low,No Data,0.0,0.0
2021,0.0,Kansas,0.0,0.0,0.0,0.0,2854624.0,333518.0,62933.0,38071.0,1.0,1.0,0.0,0.0,2.204598574102929,11.683430111986729,Low,No Data,0.0,0.0
2022,9.0,Kansas,1296184.0,160527371.0,0.01,129618.00000000001,2880991.318139875,343693.2441942381,66944.3644400121,42034.773962472085,1.0,1.0,55.71949140882703,9.9999691401838,2.323657277913462,11.92968691124502,Medium,Autumn,0.04499076383322407,1166566.0
2022,10.0,Kansas,1438196.0,189919311.0,0.01,141088.0,2880991.318139875,343693.2441942381,66944.3644400121,42034.773962472085,1.0,1.0,65.92151451626806,9.810067612481191,2.323657277913462,11.92968691124502,Medium,Autumn,0.04897203233888747,1297108.0
2022,11.0,Kansas,8002730.0,186353708.0,0.04,795784.0,2880991.318139875,343693.2441942381,66944.3644400121,42034.773962472085,1.0,1.0,64.68388392101096,9.943906641858469,2.323657277913462,11.92968691124502,Medium,Autumn,0.2762188122502922,7206946.0
2018,0.0,Kentucky,0.0,0.0,0.0,0.0,4326305.0,730408.0,107132.0,32189.0,0.0,0.0,0.0,0.0,2.476293280293461,16.882952080354944,Low,No Data,0.0,0.0
2019,0.0,Kentucky,0.0,0.0,0.0,0.0,4309501.0,747010.0,114572.0,32189.0,0.0,0.0,0.0,0.0,2.6585908670168537,17.334025447493804,Low,No Data,0.0,0.0
2020,0.0,Kentucky,0.0,0.0,0.0,0.0,4322881.0,717895.0,111046.0,32148.0,0.0,0.0,0.0,0.0,2.5687961338746086,16.606864727481508,Low,No Data,0.0,0.0
2021,0.0,Kentucky,0.0,0.0,0.0,0.0,4379845.0,721878.0,113046.0,34928.0,0.0,0.0,0.0,0.0,2.5810502426455724,16.48181613732906,Low,No Data,0.0,0.0
2018,0.0,Louisiana,0.0,0.0,0.0,0.0,4529028.0,843626.0,135546.0,32102.0,1.0,1.0,0.0,0.0,2.992827600094325,18.62708731321599,Low,No Data,0.0,0.0
2019,0.0,Louisiana,0.0,0.0,0.0,0.0,4532714.0,871467.0,139523.0,32102.0,1.0,1.0,0.0,0.0,3.0781337626861083,19.22616339791127,Low,No Data,0.0,0.0
2020,0.0,Louisiana,0.0,0.0,0.0,0.0,4532187.0,845230.0,140817.0,32723.0,1.0,1.0,0.0,0.0,3.1070430235998643,18.64949526575139,Low,No Data,0.0,0.0
2021,11.0,Louisiana,5685706.0,27871038.0,0.2,568571.0,4501071.0,883236.0,161478.0,34896.0,1.0,1.0,6.192090282512762,10.000007035186131,3.587546164012965,19.62279644111368,Medium,Autumn,0.12631904717788278,5117135.0
2021,12.0,Louisiana,4380700.0,39517545.0,0.11,438070.0,4501071.0,883236.0,161478.0,34896.0,1.0,1.0,8.779587124930934,10.0,3.587546164012965,19.62279644111368,Medium,Winter,0.09732572536625173,3942630.0
2022,1.0,Louisiana,-3703347.0,89757060.0,-0.04,533259.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,20.079121718735667,-14.39937980426895,4.142358950669505,20.646893370702166,Low,Winter,0.11929281516809111,-4236606.0
2022,2.0,Louisiana,17294691.0,238413596.0,0.07,2354846.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,53.33436292906064,13.61600505033597,4.142358950669505,20.646893370702166,Medium,Winter,0.5267913127154322,14939845.0
2022,3.0,Louisiana,30140818.0,232730341.0,0.13,3413595.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,52.06298919084313,11.325488910088636,4.142358950669505,20.646893370702166,Medium,Spring,0.7636389772956855,26727223.0
2022,4.0,Louisiana,5607428.0,208255060.0,0.03,2573658.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,46.58774137970428,45.89729908257405,4.142358950669505,20.646893370702166,High,Spring,0.5757406965468543,3033770.0
2022,5.0,Louisiana,25327007.0,171135819.0,0.15,2725138.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,38.283973874996754,10.759810663770892,4.142358950669505,20.646893370702166,Medium,Spring,0.6096275613567543,22601869.0
2022,6.0,Louisiana,10694279.0,132438215.00000001,0.08,1424413.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,29.62711834809523,13.319392546238976,4.142358950669505,20.646893370702166,Medium,Summer,0.3186486055219437,9269866.0
2022,7.0,Louisiana,20848982.0,118522225.0,0.18,2447185.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,26.514038919616752,11.73767141244594,4.142358950669505,20.646893370702166,Medium,Summer,0.547448027857242,18401797.0
2022,8.0,Louisiana,9460039.0,128251857.0,0.07,1774343.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,28.69060826364947,18.75619117426472,4.142358950669505,20.646893370702166,Medium,Summer,0.3969297687311349,7685696.0
2022,9.0,Louisiana,31894674.0,207501595.0,0.15,3870435.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,46.41918733564572,12.135051137377983,4.142358950669505,20.646893370702166,Medium,Autumn,0.8658364642230336,28024239.0
2022,10.0,Louisiana,30243842.0,255528321.0,0.12,4305414.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,57.16301603398284,14.235671512898394,4.142358950669505,20.646893370702166,Medium,Autumn,0.963143531612428,25938428.0
2022,11.0,Louisiana,-25622399.0,268638967.0,-0.1,4244196.0,4470168.628752741,922950.9502691576,185170.4303031594,37213.30000305595,1.0,1.0,60.09593581595046,-16.56439742430051,4.142358950669505,20.646893370702166,Low,Autumn,0.9494487462286648,-29866595.0
2018,0.0,Maine,0.0,0.0,0.0,0.0,1301941.0,151541.0,24209.0,35231.0,0.0,0.0,0.0,0.0,1.8594544606860064,11.639621150267178,Low,No Data,0.0,0.0
2019,0.0,Maine,0.0,0.0,0.0,0.0,1298787.0,153131.0,28152.0,35231.0,0.0,0.0,0.0,0.0,2.167560962652075,11.790308957511892,Low,No Data,0.0,0.0
2020,0.0,Maine,0.0,0.0,0.0,0.0,1304038.0,144384.0,27833.0,34238.0,0.0,0.0,0.0,0.0,2.1343703174294,11.072069985690602,Low,No Data,0.0,0.0
2021,0.0,Maine,0.0,0.0,0.0,0.0,1338019.0,154117.0,33767.0,39725.0,0.0,0.0,0.0,0.0,2.523656241054873,11.518296825381402,Low,No Data,0.0,0.0
2018,0.0,Maryland,0.0,0.0,0.0,0.0,5899819.0,528203.0,157693.0,45891.0,1.0,1.0,0.0,0.0,2.672844709303794,8.9528678761162,Low,No Data,0.0,0.0
2019,0.0,Maryland,0.0,0.0,0.0,0.0,5876434.0,539991.0,162795.0,45891.0,1.0,1.0,0.0,0.0,2.770302533815576,9.18909324940942,Low,No Data,0.0,0.0
2020,0.0,Maryland,0.0,0.0,0.0,0.0,5894835.0,531553.0,166004.0,45841.0,1.0,1.0,0.0,0.0,2.81609239274721,9.017266810691057,Low,No Data,0.0,0.0
2021,12.0,Maryland,3170000.0,16552430.000000002,0.19,469297.0,6023847.0,618372.0,191438.0,50548.0,1.0,1.0,2.747817134133719,14.804321766561516,3.178002362941821,10.265400167036116,Medium,Winter,0.07790652717441196,2700703.0
2022,1.0,Maryland,4375316.0,32580831.000000004,0.13,644098.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,5.292805626913585,14.721176710436456,3.586423174493624,11.686295060543875,Medium,Winter,0.10463470126602313,3731218.0
2022,2.0,Maryland,955377.0,25526148.0,0.04,134628.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,4.146761627038577,14.091609908967872,3.586423174493624,11.686295060543875,Medium,Winter,0.021870523681244407,820749.0
2022,3.0,Maryland,3927573.0,32025892.0,0.12,577019.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,5.202654941015062,14.691490139075707,3.586423174493624,11.686295060543875,Medium,Spring,0.09373761553338063,3350554.0
2022,4.0,Maryland,2838501.0,26908845.0,0.11,415801.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,4.37138286097569,14.64861206672113,3.586423174493624,11.686295060543875,Medium,Spring,0.06754750584711283,2422700.0
2022,5.0,Maryland,3077031.0,23095542.0,0.13,452897.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,3.751905979752911,14.718636243833748,3.586423174493624,11.686295060543875,Medium,Spring,0.07357380755611424,2624134.0
2022,6.0,Maryland,1309834.0,19121331.0,0.07,189323.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,3.1062893488160923,14.453968976221413,3.586423174493624,11.686295060543875,Medium,Summer,0.03075580974911783,1120511.0
2022,7.0,Maryland,2026548.0,15492757.0,0.13,298177.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,2.516821975044308,14.713542437682207,3.586423174493624,11.686295060543875,Medium,Summer,0.04843930786836627,1728371.0
2022,8.0,Maryland,3185601.0,18650802.0,0.17,477840.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,3.0298511960008363,14.999995291312375,3.586423174493624,11.686295060543875,Medium,Summer,0.07762583590223303,2707761.0
2022,9.0,Maryland,6562053.0,31376072.0,0.21,984308.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,5.097090692132615,15.00000076195666,3.586423174493624,11.686295060543875,Medium,Autumn,0.15990233401401135,5577745.0
2022,10.0,Maryland,5210947.0,39663586.0,0.13,781642.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,6.443409965951171,14.999999040481509,3.586423174493624,11.686295060543875,Medium,Autumn,0.12697893358926257,4429305.0
2022,11.0,Maryland,30620539.0,219071374.0,0.14,704728.0,6155682.505008029,719371.2205255168,220768.8239078576,55738.319495648,1.0,1.0,35.588478421648915,2.301487900000716,3.586423174493624,11.686295060543875,Low,Autumn,0.11448413712478837,29915811.0
2018,0.0,Massachusetts,0.0,0.0,0.0,0.0,6665083.0,663918.0,171717.0,45737.0,0.0,0.0,0.0,0.0,2.5763670159846472,9.961136267920445,Low,No Data,0.0,0.0
2019,0.0,Massachusetts,0.0,0.0,0.0,0.0,6615375.0,680962.0,175839.0,45737.0,0.0,0.0,0.0,0.0,2.6580352587721783,10.293626589573533,Low,No Data,0.0,0.0
2020,0.0,Massachusetts,0.0,0.0,0.0,0.0,6637329.0,653454.0,186199.0,44845.0,0.0,0.0,0.0,0.0,2.805330276682081,9.8451349933083,Low,No Data,0.0,0.0
2021,0.0,Massachusetts,0.0,0.0,0.0,0.0,6748410.0,700138.0,248174.0,50683.0,0.0,0.0,0.0,0.0,3.677518111673713,10.374858670412737,Low,No Data,0.0,0.0
2018,0.0,Michigan,0.0,0.0,0.0,0.0,9774124.0,1373349.0,261637.99999999997,33328.0,1.0,1.0,0.0,0.0,2.676843469552872,14.050865325629182,Low,No Data,0.0,0.0
2019,0.0,Michigan,0.0,0.0,0.0,0.0,9741628.0,1398527.0,289539.0,33328.0,1.0,1.0,0.0,0.0,2.9721828836001536,14.3561938517874,Low,No Data,0.0,0.0
2020,3.0,Michigan,105548.0,593956.0,0.18,8866.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,0.0608964477618948,8.3999696820404,3.014597467729925,13.71046679354708,Medium,Spring,0.0009090032020165805,96682.0
2020,4.0,Michigan,17498473.0,126287651.0,0.14,536173.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low,Spring,0.0549721378112831,16962300.0
2020,5.0,Michigan,17498473.0,126287651.0,0.14,536173.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low,Spring,0.0549721378112831,16962300.0
2020,6.0,Michigan,17498473.0,126287651.0,0.14,536173.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low,Summer,0.0549721378112831,16962300.0
2020,7.0,Michigan,17498473.0,126287651.0,0.14,536173.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,12.94787718634699,3.064113080038469,3.014597467729925,13.71046679354708,Low,Summer,0.0549721378112831,16962300.0
2020,8.0,Michigan,1977052.0,15744256.0,0.13,166072.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,1.6142092394956866,8.399981386427873,3.014597467729925,13.71046679354708,Medium,Summer,0.017026841841337417,1810980.0
2020,9.0,Michigan,4376407.0,33503929.0,0.13,367618.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,3.4350528695168245,8.399995704238659,3.014597467729925,13.71046679354708,Medium,Autumn,0.037690721759410246,4008789.0
2020,10.0,Michigan,7596972.0,46120824.0,0.16,638146.0,9753541.0,1337256.0,294030.0,33534.0,1.0,1.0,4.728623583988625,8.400004633425,3.014597467729925,13.71046679354708,Medium,Autumn,0.06542711001061051,6958826.0
